Warning	1	warning LNK4221: no public symbols found; archive member will be inaccessible	gdcmByteSwap.obj	gdcmCommon
Warning	87	warning C4996: 'itk::NumericTraits<T>::One': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkNumericTraitsPython.cpp	59091	ITKCommonPython
Warning	88	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	4922	ITKCommonPython
Warning	89	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	4953	ITKCommonPython
Warning	90	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	4984	ITKCommonPython
Warning	91	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	6214	ITKCommonPython
Warning	92	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	6245	ITKCommonPython
Warning	93	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	6276	ITKCommonPython
Warning	94	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	7506	ITKCommonPython
Warning	95	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	7537	ITKCommonPython
Warning	96	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	7568	ITKCommonPython
Warning	97	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Set_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	8798	ITKCommonPython
Warning	98	warning C4996: 'itk::CovariantVector<T,NVectorDimension>::Get_vnl_vector': was declared deprecated	f:\workspace\ITK-VS2008\ITK-build\Wrapping\Modules\ITKCommon\itkCovariantVectorPython.cpp	8829	ITKCommonPython
